1.003103865432784919e-05,5.520293275522970942e-08,1.576600102998061273e-08,1.235547465575197779e-08,-3.278920906728287064e-09,-1.735924510803175747e-10,2.366853473830468056e-11
5.520293275522417062e-08,8.286984426779096775e-10,1.103234028464752976e-10,1.096465042626644072e-10,-8.378934499464320961e-11,4.813235315713713120e-13,9.034648228429329124e-13
1.576600102997992782e-08,1.103234028464729066e-10,6.118729706559779536e-11,3.043130328011992373e-12,-9.449393514861673750e-12,1.562277861166183189e-13,1.077975441258275230e-13
1.235547465575257170e-08,1.096465042626954782e-10,3.043130328015817275e-12,5.369395905303774992e-11,-9.629819397732821446e-12,-8.422969850007408597e-13,6.423545188898716197e-14
-3.278920906727465260e-09,-8.378934499464216271e-11,-9.449393514861809459e-12,-9.629819397728598302e-12,1.088841388008586856e-11,-1.809459501540594215e-13,-1.288990937229854827e-13
-1.735924510803592698e-10,4.813235315706557079e-13,1.562277861165416290e-13,-8.422969850008934317e-13,-1.809459501539663485e-13,2.564909298278745804e-14,3.292318384191442930e-15
2.366853473829383028e-11,9.034648228428937344e-13,1.077975441258262861e-13,6.423545188893368351e-14,-1.288990937229817972e-13,3.292318384192488171e-15,1.599955582900547158e-15
